player_name,stand,pitch_type,game_pk,at_bat_number,pitch_number,CB,CH,CT,FAHCK,FF,SI,SL
"Ortega, Rafael",L,SL,716355,70,0.0,False,False,False,False,False,False,True
"Ortega, Rafael",L,FF,716355,70,0.1,False,False,False,False,True,False,False
"Ortega, Rafael",L,CB,716355,70,0.20000000000000004,True,False,False,False,False,False,False
"Ortega, Rafael",L,CH,716355,70,0.30000000000000004,False,True,False,False,False,False,False
"Ortega, Rafael",L,SL,716355,70,0.4,False,False,False,False,False,False,True
"Mauricio, Ronny",L,CB,716355,71,0.0,True,False,False,False,False,False,False
"Mauricio, Ronny",L,SL,716355,71,0.1,False,False,False,False,False,False,True
"Mauricio, Ronny",L,CH,716355,71,0.20000000000000004,False,True,False,False,False,False,False
"Mauricio, Ronny",L,CH,716355,71,0.30000000000000004,False,True,False,False,False,False,False
"Mauricio, Ronny",L,CB,716355,71,0.4,True,False,False,False,False,False,False
"Mauricio, Ronny",L,CH,716355,71,0.5000000000000001,False,True,False,False,False,False,False
"Alonso, Pete",R,SL,716355,72,0.0,False,False,False,False,False,False,True
"Alonso, Pete",R,SL,716355,72,0.1,False,False,False,False,False,False,True
"Alonso, Pete",R,CH,716355,72,0.20000000000000004,False,True,False,False,False,False,False
"Palacios, Joshua",L,SL,716409,45,0.0,False,False,False,False,False,False,True
"Palacios, Joshua",L,SL,716409,45,0.1,False,False,False,False,False,False,True
"Rivas, Alfonso",L,CB,716409,46,0.0,True,False,False,False,False,False,False
"Rivas, Alfonso",L,CH,716409,46,0.1,False,True,False,False,False,False,False
"Rivas, Alfonso",L,CH,716409,46,0.20000000000000004,False,True,False,False,False,False,False
"Rivas, Alfonso",L,FF,716409,46,0.30000000000000004,False,False,False,False,True,False,False
"Gonzales, Nick",R,SL,716409,47,0.0,False,False,False,False,False,False,True
"Gonzales, Nick",R,SI,716409,47,0.1,False,False,False,False,False,True,False
"Gonzales, Nick",R,SI,716409,47,0.20000000000000004,False,False,False,False,False,True,False
"Gonzales, Nick",R,SL,716409,47,0.30000000000000004,False,False,False,False,False,False,True
"Gonzales, Nick",R,CH,716409,47,0.4,False,True,False,False,False,False,False
"Gonzales, Nick",R,SI,716409,47,0.5000000000000001,False,False,False,False,False,True,False
"Delay, Jason",R,SI,716409,48,0.0,False,False,False,False,False,True,False
"Delay, Jason",R,SI,716409,48,0.1,False,False,False,False,False,True,False
"Delay, Jason",R,FF,716409,48,0.20000000000000004,False,False,False,False,True,False,False
"Bae, Ji Hwan",L,CB,716409,49,0.0,True,False,False,False,False,False,False
"Bae, Ji Hwan",L,CH,716409,49,0.1,False,True,False,False,False,False,False
"Reynolds, Bryan",L,CB,716409,50,0.0,True,False,False,False,False,False,False
"Reynolds, Bryan",L,CH,716409,50,0.1,False,True,False,False,False,False,False
"Reynolds, Bryan",L,FF,716409,50,0.20000000000000004,False,False,False,False,True,False,False
"Reynolds, Bryan",L,CH,716409,50,0.30000000000000004,False,True,False,False,False,False,False
"Reynolds, Bryan",L,FF,716409,50,0.4,False,False,False,False,True,False,False
"Reynolds, Bryan",L,CB,716409,50,0.5000000000000001,True,False,False,False,False,False,False
"Reynolds, Bryan",L,CH,716409,50,0.6000000000000001,False,True,False,False,False,False,False
"Reynolds, Bryan",L,FF,716409,50,0.7000000000000001,False,False,False,False,True,False,False
"Reynolds, Bryan",L,CH,716409,50,0.8,False,True,False,False,False,False,False
"Reynolds, Bryan",L,FF,716409,50,0.9,False,False,False,False,True,False,False
"Reynolds, Bryan",L,FF,716409,50,1.0,False,False,False,False,True,False,False
"Triolo, Jared",R,SL,716409,54,0.0,False,False,False,False,False,False,True
"Triolo, Jared",R,SL,716409,54,0.1,False,False,False,False,False,False,True
"Triolo, Jared",R,SI,716409,54,0.20000000000000004,False,False,False,False,False,True,False
"Suwinski, Jack",L,SL,716409,55,0.0,False,False,False,False,False,False,True
"Andujar, Miguel",R,SI,716409,56,0.0,False,False,False,False,False,True,False
"Andujar, Miguel",R,SI,716409,56,0.1,False,False,False,False,False,True,False
"Andujar, Miguel",R,SL,716409,56,0.20000000000000004,False,False,False,False,False,False,True
"Andujar, Miguel",R,CH,716409,56,0.30000000000000004,False,True,False,False,False,False,False
"Andujar, Miguel",R,SI,716409,56,0.4,False,False,False,False,False,True,False
"Andujar, Miguel",R,SL,716409,56,0.5000000000000001,False,False,False,False,False,False,True
"Andujar, Miguel",R,SL,716409,56,0.6000000000000001,False,False,False,False,False,False,True
"Palacios, Joshua",L,FF,716409,57,0.0,False,False,False,False,True,False,False
"McNeil, Jeff",L,FF,716454,61,0.0,False,False,False,False,True,False,False
"McNeil, Jeff",L,CB,716454,61,0.1,True,False,False,False,False,False,False
"Mauricio, Ronny",L,CB,716454,62,0.0,True,False,False,False,False,False,False
"Mauricio, Ronny",L,CH,716454,62,0.1,False,True,False,False,False,False,False
"Mauricio, Ronny",L,FF,716454,62,0.20000000000000004,False,False,False,False,True,False,False
"Mauricio, Ronny",L,CH,716454,62,0.30000000000000004,False,True,False,False,False,False,False
"Alonso, Pete",R,SL,716454,63,0.0,False,False,False,False,False,False,True
"Alonso, Pete",R,SL,716454,63,0.1,False,False,False,False,False,False,True
"Alonso, Pete",R,SL,716454,63,0.20000000000000004,False,False,False,False,False,False,True
"Alonso, Pete",R,FF,716454,63,0.30000000000000004,False,False,False,False,True,False,False
"Alonso, Pete",R,CH,716454,63,0.4,False,True,False,False,False,False,False
"Alonso, Pete",R,CH,716454,63,0.5000000000000001,False,True,False,False,False,False,False
"Alonso, Pete",R,SI,716454,63,0.6000000000000001,False,False,False,False,False,True,False
"Acuña Jr., Ronald",R,SI,716521,35,0.0,False,False,False,False,False,True,False
"Albies, Ozzie",L,SL,716521,36,0.0,False,False,False,False,False,False,True
"Albies, Ozzie",L,CH,716521,36,0.1,False,True,False,False,False,False,False
"Albies, Ozzie",L,FF,716521,36,0.20000000000000004,False,False,False,False,True,False,False
"Riley, Austin",R,SL,716521,37,0.0,False,False,False,False,False,False,True
"Riley, Austin",R,SI,716521,37,0.1,False,False,False,False,False,True,False
"Riley, Austin",R,FF,716521,37,0.20000000000000004,False,False,False,False,True,False,False
"Riley, Austin",R,SL,716521,37,0.30000000000000004,False,False,False,False,False,False,True
"Riley, Austin",R,FF,716521,37,0.4,False,False,False,False,True,False,False
"Riley, Austin",R,CH,716521,37,0.5000000000000001,False,True,False,False,False,False,False
"Riley, Austin",R,SI,716521,37,0.6000000000000001,False,False,False,False,False,True,False
"Riley, Austin",R,SI,716521,37,0.7000000000000001,False,False,False,False,False,True,False
"Riley, Austin",R,CH,716521,37,0.8,False,True,False,False,False,False,False
"Riley, Austin",R,SL,716521,37,0.9,False,False,False,False,False,False,True
"Olson, Matt",L,FF,716521,38,0.0,False,False,False,False,True,False,False
"Olson, Matt",L,FF,716521,38,0.1,False,False,False,False,True,False,False
"Olson, Matt",L,SL,716521,38,0.20000000000000004,False,False,False,False,False,False,True
"Olson, Matt",L,FF,716521,38,0.30000000000000004,False,False,False,False,True,False,False
"Olson, Matt",L,CH,716521,38,0.4,False,True,False,False,False,False,False
"Olson, Matt",L,SL,716521,38,0.5000000000000001,False,False,False,False,False,False,True
"Ozuna, Marcell",R,SL,716521,39,0.0,False,False,False,False,False,False,True
"Ozuna, Marcell",R,FF,716521,39,0.1,False,False,False,False,True,False,False
"Ozuna, Marcell",R,SI,716521,39,0.20000000000000004,False,False,False,False,False,True,False
"d'Arnaud, Travis",R,SL,716521,40,0.0,False,False,False,False,False,False,True
"d'Arnaud, Travis",R,SL,716521,40,0.1,False,False,False,False,False,False,True
"d'Arnaud, Travis",R,SL,716521,40,0.20000000000000004,False,False,False,False,False,False,True
"d'Arnaud, Travis",R,FF,716521,40,0.30000000000000004,False,False,False,False,True,False,False
"d'Arnaud, Travis",R,SL,716521,40,0.4,False,False,False,False,False,False,True
"d'Arnaud, Travis",R,SL,716521,40,0.5000000000000001,False,False,False,False,False,False,True
"d'Arnaud, Travis",R,FF,716521,40,0.6000000000000001,False,False,False,False,True,False,False
"d'Arnaud, Travis",R,SI,716521,40,0.7000000000000001,False,False,False,False,False,True,False
"d'Arnaud, Travis",R,SL,716521,40,0.8,False,False,False,False,False,False,True
"Arcia, Orlando",R,SI,716521,41,0.0,False,False,False,False,False,True,False
"Arcia, Orlando",R,SL,716521,41,0.1,False,False,False,False,False,False,True
"Arcia, Orlando",R,SL,716521,41,0.20000000000000004,False,False,False,False,False,False,True
"Arcia, Orlando",R,CH,716521,41,0.30000000000000004,False,True,False,False,False,False,False
"Arcia, Orlando",R,CH,716521,41,0.4,False,True,False,False,False,False,False
"Acuña Jr., Ronald",R,SI,716590,1,0.0,False,False,False,False,False,True,False
"Acuña Jr., Ronald",R,SI,716590,1,0.1,False,False,False,False,False,True,False
"Acuña Jr., Ronald",R,SI,716590,1,0.20000000000000004,False,False,False,False,False,True,False
"Acuña Jr., Ronald",R,SI,716590,1,0.30000000000000004,False,False,False,False,False,True,False
"Acuña Jr., Ronald",R,SL,716590,1,0.4,False,False,False,False,False,False,True
"Harris II, Michael",L,FF,716590,2,0.0,False,False,False,False,True,False,False
"Harris II, Michael",L,FF,716590,2,0.1,False,False,False,False,True,False,False
"Harris II, Michael",L,FF,716590,2,0.20000000000000004,False,False,False,False,True,False,False
"Harris II, Michael",L,CH,716590,2,0.30000000000000004,False,True,False,False,False,False,False
"Harris II, Michael",L,CH,716590,2,0.4,False,True,False,False,False,False,False
"Harris II, Michael",L,FF,716590,2,0.5000000000000001,False,False,False,False,True,False,False
"Harris II, Michael",L,CH,716590,2,0.6000000000000001,False,True,False,False,False,False,False
"Riley, Austin",R,SI,716590,3,0.0,False,False,False,False,False,True,False
"Riley, Austin",R,FF,716590,3,0.1,False,False,False,False,True,False,False
"Riley, Austin",R,SL,716590,3,0.20000000000000004,False,False,False,False,False,False,True
"Riley, Austin",R,SL,716590,3,0.30000000000000004,False,False,False,False,False,False,True
"Riley, Austin",R,FF,716590,3,0.4,False,False,False,False,True,False,False
"Olson, Matt",L,FF,716590,4,0.0,False,False,False,False,True,False,False
"Olson, Matt",L,CH,716590,4,0.1,False,True,False,False,False,False,False
"Olson, Matt",L,FF,716590,4,0.20000000000000004,False,False,False,False,True,False,False
"Olson, Matt",L,FF,716590,4,0.30000000000000004,False,False,False,False,True,False,False
"Olson, Matt",L,FF,716590,4,0.4,False,False,False,False,True,False,False
"Murphy, Sean",R,SL,716590,5,0.0,False,False,False,False,False,False,True
"Murphy, Sean",R,SI,716590,5,0.1,False,False,False,False,False,True,False
"Murphy, Sean",R,SL,716590,5,0.20000000000000004,False,False,False,False,False,False,True
"Murphy, Sean",R,SL,716590,5,0.30000000000000004,False,False,False,False,False,False,True
"Murphy, Sean",R,FF,716590,5,0.4,False,False,False,False,True,False,False
"Murphy, Sean",R,FF,716590,5,0.5000000000000001,False,False,False,False,True,False,False
"Murphy, Sean",R,FF,716590,5,0.6000000000000001,False,False,False,False,True,False,False
"Rosario, Eddie",L,FF,716590,15,0.0,False,False,False,False,True,False,False
"Rosario, Eddie",L,CB,716590,15,0.1,True,False,False,False,False,False,False
"Rosario, Eddie",L,CB,716590,15,0.20000000000000004,True,False,False,False,False,False,False
"Rosario, Eddie",L,FF,716590,15,0.30000000000000004,False,False,False,False,True,False,False
"Rosario, Eddie",L,CH,716590,15,0.4,False,True,False,False,False,False,False
"Rosario, Eddie",L,CB,716590,15,0.5000000000000001,True,False,False,False,False,False,False
"Rosario, Eddie",L,CH,716590,15,0.6000000000000001,False,True,False,False,False,False,False
"Arcia, Orlando",R,FF,716590,16,0.0,False,False,False,False,True,False,False
"Arcia, Orlando",R,SI,716590,16,0.1,False,False,False,False,False,True,False
"Arcia, Orlando",R,SL,716590,16,0.20000000000000004,False,False,False,False,False,False,True
"Arcia, Orlando",R,SI,716590,16,0.30000000000000004,False,False,False,False,False,True,False
"Pillar, Kevin",R,SL,716590,17,0.0,False,False,False,False,False,False,True
"Pillar, Kevin",R,FF,716590,17,0.1,False,False,False,False,True,False,False
"Pillar, Kevin",R,CH,716590,17,0.20000000000000004,False,True,False,False,False,False,False
"Pillar, Kevin",R,SL,716590,17,0.30000000000000004,False,False,False,False,False,False,True
"Pillar, Kevin",R,SL,716590,17,0.4,False,False,False,False,False,False,True
"Pillar, Kevin",R,SI,716590,17,0.5000000000000001,False,False,False,False,False,True,False
"Lopez, Nicky",L,FF,716590,22,0.0,False,False,False,False,True,False,False
"Lopez, Nicky",L,FF,716590,22,0.1,False,False,False,False,True,False,False
"Acuña Jr., Ronald",R,FF,716590,23,0.0,False,False,False,False,True,False,False
"Acuña Jr., Ronald",R,SI,716590,23,0.1,False,False,False,False,False,True,False
"Acuña Jr., Ronald",R,CH,716590,23,0.20000000000000004,False,True,False,False,False,False,False
"Acuña Jr., Ronald",R,SL,716590,23,0.30000000000000004,False,False,False,False,False,False,True
"Acuña Jr., Ronald",R,FF,716590,23,0.4,False,False,False,False,True,False,False
"Harris II, Michael",L,CB,716590,24,0.0,True,False,False,False,False,False,False
"Harris II, Michael",L,FF,716590,24,0.1,False,False,False,False,True,False,False
"Riley, Austin",R,FF,716590,25,0.0,False,False,False,False,True,False,False
"Riley, Austin",R,SI,716590,25,0.1,False,False,False,False,False,True,False
"Riley, Austin",R,SI,716590,25,0.20000000000000004,False,False,False,False,False,True,False
"Riley, Austin",R,SL,716590,25,0.30000000000000004,False,False,False,False,False,False,True
"Riley, Austin",R,SL,716590,25,0.4,False,False,False,False,False,False,True
"Olson, Matt",L,CB,716590,26,0.0,True,False,False,False,False,False,False
"Olson, Matt",L,FF,716590,26,0.1,False,False,False,False,True,False,False
"Olson, Matt",L,FF,716590,26,0.20000000000000004,False,False,False,False,True,False,False
"Olson, Matt",L,CB,716590,26,0.30000000000000004,True,False,False,False,False,False,False
"Murphy, Sean",R,SI,716590,27,0.0,False,False,False,False,False,True,False
"Murphy, Sean",R,SI,716590,27,0.1,False,False,False,False,False,True,False
"Murphy, Sean",R,SL,716590,27,0.20000000000000004,False,False,False,False,False,False,True
"Rosario, Eddie",L,SL,716590,31,0.0,False,False,False,False,False,False,True
"Rosario, Eddie",L,CH,716590,31,0.1,False,True,False,False,False,False,False
"Rosario, Eddie",L,FF,716590,31,0.20000000000000004,False,False,False,False,True,False,False
"Rosario, Eddie",L,CH,716590,31,0.30000000000000004,False,True,False,False,False,False,False
"Arcia, Orlando",R,SI,716590,32,0.0,False,False,False,False,False,True,False
"Arcia, Orlando",R,SL,716590,32,0.1,False,False,False,False,False,False,True
"Arcia, Orlando",R,SL,716590,32,0.20000000000000004,False,False,False,False,False,False,True
"Arcia, Orlando",R,FF,716590,32,0.30000000000000004,False,False,False,False,True,False,False
"Arcia, Orlando",R,SI,716590,32,0.4,False,False,False,False,False,True,False
"Arcia, Orlando",R,SI,716590,32,0.5000000000000001,False,False,False,False,False,True,False
"Pillar, Kevin",R,CH,716590,33,0.0,False,True,False,False,False,False,False
"Pillar, Kevin",R,SL,716590,33,0.1,False,False,False,False,False,False,True
"Lopez, Nicky",L,SL,716590,40,0.0,False,False,False,False,False,False,True
"Lopez, Nicky",L,FF,716590,40,0.1,False,False,False,False,True,False,False
"Lopez, Nicky",L,CH,716590,40,0.20000000000000004,False,True,False,False,False,False,False
"Acuña Jr., Ronald",R,FF,716590,41,0.0,False,False,False,False,True,False,False
"Acuña Jr., Ronald",R,SI,716590,41,0.1,False,False,False,False,False,True,False
"Harris II, Michael",L,SL,716590,42,0.0,False,False,False,False,False,False,True
"Harris II, Michael",L,CH,716590,42,0.1,False,True,False,False,False,False,False
"Harris II, Michael",L,FF,716590,42,0.20000000000000004,False,False,False,False,True,False,False
"Harris II, Michael",L,CH,716590,42,0.30000000000000004,False,True,False,False,False,False,False
"Harris II, Michael",L,FF,716590,42,0.4,False,False,False,False,True,False,False
"Riley, Austin",R,SI,716590,43,0.0,False,False,False,False,False,True,False
"Olson, Matt",L,SL,716590,48,0.0,False,False,False,False,False,False,True
"Olson, Matt",L,CH,716590,48,0.1,False,True,False,False,False,False,False
"Olson, Matt",L,FF,716590,48,0.20000000000000004,False,False,False,False,True,False,False
"Olson, Matt",L,FF,716590,48,0.30000000000000004,False,False,False,False,True,False,False
"Olson, Matt",L,CH,716590,48,0.4,False,True,False,False,False,False,False
"Olson, Matt",L,CH,716590,48,0.5000000000000001,False,True,False,False,False,False,False
"Kim, Ha-Seong",R,FF,716703,4,0.0,False,False,False,False,True,False,False
"Kim, Ha-Seong",R,FF,716703,4,0.1,False,False,False,False,True,False,False
"Kim, Ha-Seong",R,CH,716703,4,0.20000000000000004,False,True,False,False,False,False,False
"Kim, Ha-Seong",R,SL,716703,4,0.30000000000000004,False,False,False,False,False,False,True
"Kim, Ha-Seong",R,FF,716703,4,0.4,False,False,False,False,True,False,False
"Kim, Ha-Seong",R,CH,716703,4,0.5000000000000001,False,True,False,False,False,False,False
"Tatis Jr., Fernando",R,FF,716703,5,0.0,False,False,False,False,True,False,False
"Tatis Jr., Fernando",R,SL,716703,5,0.1,False,False,False,False,False,False,True
"Tatis Jr., Fernando",R,SL,716703,5,0.20000000000000004,False,False,False,False,False,False,True
"Soto, Juan",L,FF,716703,6,0.0,False,False,False,False,True,False,False
"Soto, Juan",L,SL,716703,6,0.1,False,False,False,False,False,False,True
"Soto, Juan",L,SL,716703,6,0.20000000000000004,False,False,False,False,False,False,True
"Soto, Juan",L,FF,716703,6,0.30000000000000004,False,False,False,False,True,False,False
"Soto, Juan",L,FF,716703,6,0.4,False,False,False,False,True,False,False
"Soto, Juan",L,SI,716703,6,0.5000000000000001,False,False,False,False,False,True,False
"Machado, Manny",R,FF,716703,11,0.0,False,False,False,False,True,False,False
"Machado, Manny",R,FF,716703,11,0.1,False,False,False,False,True,False,False
"Bogaerts, Xander",R,FF,716703,12,0.0,False,False,False,False,True,False,False
"Bogaerts, Xander",R,FF,716703,12,0.1,False,False,False,False,True,False,False
"Bogaerts, Xander",R,FF,716703,12,0.20000000000000004,False,False,False,False,True,False,False
"Bogaerts, Xander",R,FF,716703,12,0.30000000000000004,False,False,False,False,True,False,False
"Campusano, Luis",R,SI,716703,13,0.0,False,False,False,False,False,True,False
"Campusano, Luis",R,SI,716703,13,0.1,False,False,False,False,False,True,False
"Carpenter, Matt",L,FF,716703,18,0.0,False,False,False,False,True,False,False
"Carpenter, Matt",L,SL,716703,18,0.1,False,False,False,False,False,False,True
"Carpenter, Matt",L,SL,716703,18,0.20000000000000004,False,False,False,False,False,False,True
"Carpenter, Matt",L,SL,716703,18,0.30000000000000004,False,False,False,False,False,False,True
"Batten, Matthew",R,FF,716703,19,0.0,False,False,False,False,True,False,False
"Batten, Matthew",R,SI,716703,19,0.1,False,False,False,False,False,True,False
"Grisham, Trent",L,FF,716703,20,0.0,False,False,False,False,True,False,False
"Grisham, Trent",L,FF,716703,20,0.1,False,False,False,False,True,False,False
"Grisham, Trent",L,FF,716703,20,0.20000000000000004,False,False,False,False,True,False,False
"Grisham, Trent",L,CH,716703,20,0.30000000000000004,False,True,False,False,False,False,False
"Grisham, Trent",L,SL,716703,20,0.4,False,False,False,False,False,False,True
"Grisham, Trent",L,CH,716703,20,0.5000000000000001,False,True,False,False,False,False,False
"Kim, Ha-Seong",R,SL,716703,21,0.0,False,False,False,False,False,False,True
"Kim, Ha-Seong",R,FF,716703,21,0.1,False,False,False,False,True,False,False
"Kim, Ha-Seong",R,SI,716703,21,0.20000000000000004,False,False,False,False,False,True,False
"Kim, Ha-Seong",R,FF,716703,21,0.30000000000000004,False,False,False,False,True,False,False
"Tatis Jr., Fernando",R,CH,716703,25,0.0,False,True,False,False,False,False,False
"Tatis Jr., Fernando",R,SL,716703,25,0.1,False,False,False,False,False,False,True
"Tatis Jr., Fernando",R,FF,716703,25,0.20000000000000004,False,False,False,False,True,False,False
"Soto, Juan",L,CH,716703,26,0.0,False,True,False,False,False,False,False
"Soto, Juan",L,CH,716703,26,0.1,False,True,False,False,False,False,False
"Machado, Manny",R,CH,716703,27,0.0,False,True,False,False,False,False,False
"Machado, Manny",R,SL,716703,27,0.1,False,False,False,False,False,False,True
"Machado, Manny",R,SL,716703,27,0.20000000000000004,False,False,False,False,False,False,True
"Bogaerts, Xander",R,SI,716703,28,0.0,False,False,False,False,False,True,False
"Bogaerts, Xander",R,CH,716703,28,0.1,False,True,False,False,False,False,False
"Bogaerts, Xander",R,CH,716703,28,0.20000000000000004,False,True,False,False,False,False,False
"Bogaerts, Xander",R,SL,716703,28,0.30000000000000004,False,False,False,False,False,False,True
"Bogaerts, Xander",R,CH,716703,28,0.4,False,True,False,False,False,False,False
"Bogaerts, Xander",R,CH,716703,28,0.5000000000000001,False,True,False,False,False,False,False
"Campusano, Luis",R,SI,716703,29,0.0,False,False,False,False,False,True,False
"Carpenter, Matt",L,SL,716703,30,0.0,False,False,False,False,False,False,True
"Carpenter, Matt",L,SL,716703,30,0.1,False,False,False,False,False,False,True
"Carpenter, Matt",L,SL,716703,30,0.20000000000000004,False,False,False,False,False,False,True
"Batten, Matthew",R,SI,716703,35,0.0,False,False,False,False,False,True,False
"Batten, Matthew",R,SI,716703,35,0.1,False,False,False,False,False,True,False
"Batten, Matthew",R,SI,716703,35,0.20000000000000004,False,False,False,False,False,True,False
"Grisham, Trent",L,FF,716703,36,0.0,False,False,False,False,True,False,False
"Grisham, Trent",L,SL,716703,36,0.1,False,False,False,False,False,False,True
"Grisham, Trent",L,CH,716703,36,0.20000000000000004,False,True,False,False,False,False,False
"Grisham, Trent",L,SL,716703,36,0.30000000000000004,False,False,False,False,False,False,True
"Kim, Ha-Seong",R,FF,716703,37,0.0,False,False,False,False,True,False,False
"Kim, Ha-Seong",R,SL,716703,37,0.1,False,False,False,False,False,False,True
"Kim, Ha-Seong",R,SL,716703,37,0.20000000000000004,False,False,False,False,False,False,True
"Kim, Ha-Seong",R,SI,716703,37,0.30000000000000004,False,False,False,False,False,True,False
"Kim, Ha-Seong",R,SI,716703,37,0.4,False,False,False,False,False,True,False
"Tatis Jr., Fernando",R,SI,716703,41,0.0,False,False,False,False,False,True,False
"Tatis Jr., Fernando",R,SI,716703,41,0.1,False,False,False,False,False,True,False
"Tatis Jr., Fernando",R,SI,716703,41,0.20000000000000004,False,False,False,False,False,True,False
"Tatis Jr., Fernando",R,SI,716703,41,0.30000000000000004,False,False,False,False,False,True,False
"Tatis Jr., Fernando",R,SI,716703,41,0.4,False,False,False,False,False,True,False
"Soto, Juan",L,FF,716703,42,0.0,False,False,False,False,True,False,False
"Soto, Juan",L,FF,716703,42,0.1,False,False,False,False,True,False,False
"Soto, Juan",L,SL,716703,42,0.20000000000000004,False,False,False,False,False,False,True
"Machado, Manny",R,FF,716703,43,0.0,False,False,False,False,True,False,False
"Machado, Manny",R,FF,716703,43,0.1,False,False,False,False,True,False,False
"Machado, Manny",R,CH,716703,43,0.20000000000000004,False,True,False,False,False,False,False
"Machado, Manny",R,FF,716703,43,0.30000000000000004,False,False,False,False,True,False,False
"Machado, Manny",R,SL,716703,43,0.4,False,False,False,False,False,False,True
"Bogaerts, Xander",R,SI,716703,44,0.0,False,False,False,False,False,True,False
"Campusano, Luis",R,SI,716703,45,0.0,False,False,False,False,False,True,False
"Carpenter, Matt",L,FF,716703,46,0.0,False,False,False,False,True,False,False
"Carpenter, Matt",L,SL,716703,46,0.1,False,False,False,False,False,False,True
"Carpenter, Matt",L,FF,716703,46,0.20000000000000004,False,False,False,False,True,False,False
"Carpenter, Matt",L,FF,716703,46,0.30000000000000004,False,False,False,False,True,False,False
"Batten, Matthew",R,SL,716703,47,0.0,False,False,False,False,False,False,True
"Batten, Matthew",R,SL,716703,47,0.1,False,False,False,False,False,False,True
"Batten, Matthew",R,SI,716703,47,0.20000000000000004,False,False,False,False,False,True,False
"Grisham, Trent",L,FF,716703,48,0.0,False,False,False,False,True,False,False
"Kim, Ha-Seong",R,SL,716703,49,0.0,False,False,False,False,False,False,True
"Kim, Ha-Seong",R,SL,716703,49,0.1,False,False,False,False,False,False,True
"Schanuel, Nolan",L,FF,716806,1,0.0,False,False,False,False,True,False,False
"Schanuel, Nolan",L,FF,716806,1,0.1,False,False,False,False,True,False,False
"Schanuel, Nolan",L,CH,716806,1,0.20000000000000004,False,True,False,False,False,False,False
"Schanuel, Nolan",L,FF,716806,1,0.30000000000000004,False,False,False,False,True,False,False
"Ohtani, Shohei",L,FF,716806,2,0.0,False,False,False,False,True,False,False
"Ohtani, Shohei",L,CH,716806,2,0.1,False,True,False,False,False,False,False
"Ohtani, Shohei",L,SL,716806,2,0.20000000000000004,False,False,False,False,False,False,True
"Drury, Brandon",R,SL,716806,3,0.0,False,False,False,False,False,False,True
"Drury, Brandon",R,FF,716806,3,0.1,False,False,False,False,True,False,False
"Drury, Brandon",R,SL,716806,3,0.20000000000000004,False,False,False,False,False,False,True
"Moustakas, Mike",L,FF,716806,4,0.0,False,False,False,False,True,False,False
"Moustakas, Mike",L,FF,716806,4,0.1,False,False,False,False,True,False,False
"Moustakas, Mike",L,FF,716806,4,0.20000000000000004,False,False,False,False,True,False,False
"Moustakas, Mike",L,CH,716806,4,0.30000000000000004,False,True,False,False,False,False,False
"Rengifo, Luis",L,CH,716806,8,0.0,False,True,False,False,False,False,False
"O'Hoppe, Logan",R,FF,716806,9,0.0,False,False,False,False,True,False,False
"O'Hoppe, Logan",R,FF,716806,9,0.1,False,False,False,False,True,False,False
"O'Hoppe, Logan",R,SL,716806,9,0.20000000000000004,False,False,False,False,False,False,True
"O'Hoppe, Logan",R,CH,716806,9,0.30000000000000004,False,True,False,False,False,False,False
"O'Hoppe, Logan",R,FF,716806,9,0.4,False,False,False,False,True,False,False
"O'Hoppe, Logan",R,FF,716806,9,0.5000000000000001,False,False,False,False,True,False,False
"O'Hoppe, Logan",R,SL,716806,9,0.6000000000000001,False,False,False,False,False,False,True
"O'Hoppe, Logan",R,SL,716806,9,0.7000000000000001,False,False,False,False,False,False,True
"O'Hoppe, Logan",R,FF,716806,9,0.8,False,False,False,False,True,False,False
"O'Hoppe, Logan",R,FF,716806,9,0.9,False,False,False,False,True,False,False
"O'Hoppe, Logan",R,SL,716806,9,1.0,False,False,False,False,False,False,True
"Moniak, Mickey",L,FF,716806,10,0.0,False,False,False,False,True,False,False
"Moniak, Mickey",L,FF,716806,10,0.1,False,False,False,False,True,False,False
"Moniak, Mickey",L,FF,716806,10,0.20000000000000004,False,False,False,False,True,False,False
"Moniak, Mickey",L,CH,716806,10,0.30000000000000004,False,True,False,False,False,False,False
"Renfroe, Hunter",R,SI,716806,11,0.0,False,False,False,False,False,True,False
"Grichuk, Randal",R,SI,716806,16,0.0,False,False,False,False,False,True,False
"Schanuel, Nolan",L,SL,716806,17,0.0,False,False,False,False,False,False,True
"Schanuel, Nolan",L,SL,716806,17,0.1,False,False,False,False,False,False,True
"Ohtani, Shohei",L,CH,716806,18,0.0,False,True,False,False,False,False,False
"Ohtani, Shohei",L,CH,716806,18,0.1,False,True,False,False,False,False,False
"Drury, Brandon",R,FF,716806,19,0.0,False,False,False,False,True,False,False
"Drury, Brandon",R,FF,716806,19,0.1,False,False,False,False,True,False,False
"Drury, Brandon",R,SL,716806,19,0.20000000000000004,False,False,False,False,False,False,True
"Drury, Brandon",R,CH,716806,19,0.30000000000000004,False,True,False,False,False,False,False
"Moustakas, Mike",L,CH,716806,20,0.0,False,True,False,False,False,False,False
"Moustakas, Mike",L,CH,716806,20,0.1,False,True,False,False,False,False,False
"Moustakas, Mike",L,CH,716806,20,0.20000000000000004,False,True,False,False,False,False,False
"Moustakas, Mike",L,CH,716806,20,0.30000000000000004,False,True,False,False,False,False,False
"Rengifo, Luis",L,FF,716806,25,0.0,False,False,False,False,True,False,False
